geneIDs,disper,pval,padj,TEB,TEA,"log2FC_TE(A vs
B)
",fold change
COG3,0.107729162734139,0.185890653601676,0.665669171494098,0.093222157833841,0.155447576885012,0.73768331538485,1.66749601701005
SPIB,0.137179831241401,0.18612861372946,0.665947602891335,0.282959778384664,0.160385513358664,-0.81905315635834,0.566813821647227
DTD1,0.085282423964634,0.186081533629343,0.665947602891335,0.162497798291699,0.102721959070493,-0.661675548655647,0.632143697640119
CCDC112,0.531027171206773,0.186410566781939,0.666770255059262,0.074064552770297,0.235931031604215,1.67151004601827,3.18547838040591
WBP4,0.153492075121346,0.18648236142251,0.666840944193886,0.097482160347926,0.179419483321007,0.880126433529068,1.84053659336885
CDH17,0.432003216322488,0.186544755870228,0.666877989186288,0.71891127813874,0.164556791441934,-2.12722816728628,0.22889721784303
RNPEP,0.092923154286684,0.186644914255184,0.667049977996217,0.259152021606996,0.161762035923998,-0.679925587907599,0.624197468809679
LRRC37B,0.100071121242185,0.186800750538407,0.667420802592759,0.160990996823417,0.277116107338905,0.783510559654029,1.72131431450705
RBBP7,0.050775776335231,0.186931600243874,0.667702170770761,0.250251148093953,0.177062748501248,-0.499115966449326,0.70754020450996
POLR2A,0.039736089430157,0.187611405017374,0.668034022320391,0.502121571513279,0.370324888239443,-0.439245194329365,0.737520372055255
NOCT,0.07681230257196,0.187337994619444,0.668034022320391,0.457280073991909,0.294258403839232,-0.635994436650925,0.643497105112081
HUS1,0.095335533786381,0.18756098498138,0.668034022320391,0.270450720959658,0.167649571270744,-0.689916949650049,0.619889533575143
LTBP1,0.438252483953005,0.187114569045045,0.668034022320391,0.916355988559162,0.327492156025827,-1.48444781730235,0.357385295796191
CAMTA2,0.070554319208542,0.187646179863815,0.668034022320391,0.10175895126815,0.153656342598306,0.594551612122753,1.51000320545167
CDC42EP2,0.170904904532382,0.187438068739456,0.668034022320391,0.166635259756536,0.083036053478459,-1.00488392268078,0.49831022317713
NMNAT2,0.29224700743029,0.187266331934697,0.668034022320391,0.681499693104528,0.267081346274271,-1.35143378981052,0.391902372043044
CTSD,0.181561142376074,0.187189846313072,0.668034022320391,0.309027625420379,0.160817833001967,-0.942308418075981,0.520399536394851
AAMDC,0.208972097822737,0.187627241776681,0.668034022320391,0.266667978922007,0.126344580287082,-1.07768081934769,0.473789844576855
MAP2K3,0.086094764691826,0.187555055565227,0.668034022320391,0.266932721013843,0.16987881182834,-0.651970240753973,0.63641059508598
RBPMS2,2.62146214815375,0.187142007574232,0.668034022320391,0.781308012794688,0.047101075521716,-4.05205950168389,0.060284900129513
N6AMT2,0.088286450927777,0.187650006269773,0.668034022320391,0.288562240805572,0.174405083468494,-0.726440439756444,0.604393294776237
PRMT5,0.053319780785788,0.187753892812744,0.66821824223497,0.283304975220334,0.198446355537328,-0.513606870103411,0.700469010058827
EIF2S2,0.113418857898759,0.187838521528614,0.668274735031773,0.271265551587259,0.453780998022907,0.742290348465763,1.6728294299357
HES1,0.826736918695576,0.18787405355177,0.668274735031773,0.657537141572656,0.155306580629948,-2.08195342792008,0.23619438478942
RRP12,0.077159666815292,0.188115781375274,0.668390234466334,0.30616353647629,0.199742141137018,-0.616163729324946,0.652403429343344
ID3,0.13289592674525,0.188179542887938,0.668390234466334,0.317462150225173,0.181231750724342,-0.80874886611748,0.570876718990898
RPS6KC1,0.158675059221992,0.188182194607927,0.668390234466334,0.06886843217221,0.128221901223511,0.896727966931148,1.86183854023107
KIAA0513,0.213859739107815,0.188428052210273,0.668390234466334,0.097802917696799,0.044985552286483,-1.12041576992343,0.459961250092186
RPRD1A,0.062439841449175,0.188179703255874,0.668390234466334,0.06659222389427,0.099038116825326,0.572630161700634,1.48723245799045
WDR27,0.123959327517509,0.18834264906034,0.668390234466334,0.088688704979904,0.164298445417136,0.88949654388029,1.85252953523636
RBMS3,0.610362358952017,0.188389221107656,0.668390234466334,1.86759361444828,0.502521336829536,-1.89392380204827,0.269074242352233
SLC35C1,0.043168567274309,0.188375924622614,0.668390234466334,0.080171429827491,0.114742595818919,0.517240952022874,1.4312155348335
PLOD3,0.162010819440002,0.188097045794123,0.668390234466334,0.367992102965412,0.19788584864344,-0.895006361658147,0.537744824002487
SLC36A3,0.314417318876822,0.188315808038402,0.668390234466334,0.301806927617919,1.58154871692608,2.38964016961324,5.24026644917934
NISCH,0.099410760604536,0.188598813796023,0.668810846045884,0.277096747614084,0.171037351590037,-0.69607835839545,0.617247777401712
SCNM1,0.315925634736788,0.188683873117579,0.66892739083676,1.33811742871527,0.50116375927245,-1.41685072990338,0.374528982672035
BANP,0.023320216891576,0.188971334237593,0.66920602917629,0.343480282850493,0.26341800670655,-0.38287331632842,0.766908669459808
GHR,0.335887299617509,0.188935734716819,0.66920602917629,0.864330979546413,0.245415385508699,-1.81635817470109,0.28393681508152
KIAA1191,0.076030699980759,0.188856370922074,0.66920602917629,0.043331672654686,0.066757964497962,0.623518039033471,1.5406274535018
FAM122A,0.090214134105816,0.188930399429266,0.66920602917629,0.052455557595249,0.085943370533524,0.712290725458181,1.63840352621298
S100A11,0.415257704654709,0.189105491071098,0.669496125294806,0.367169329727133,0.136898877254471,-1.42333493833311,0.372849435316968
CAPNS1,0.041113685461227,0.18925623060144,0.669697275733199,0.210478207272887,0.154496988389353,-0.446092149716471,0.734028431689586
XRCC2,0.446321014455134,0.18926681747079,0.669697275733199,0.049636467616057,0.141976057831054,1.51617530628873,2.8603175175408
NPC1L1,0.493204123765074,0.189395243320363,0.669966723266289,3.99773371185844,0.75750274950137,-2.39985934744558,0.189483043168783
C15orf59,0.422356334989677,0.189483465959374,0.669985915723846,0.075634782743979,0.380280954464574,2.32994393124351,5.02785809211371
FASTKD5,0.042177766341258,0.189505223509593,0.669985915723846,0.202218574964031,0.146104958647249,-0.468910380831193,0.722510079369499
KIAA1614,1.75565602359786,0.189818485902262,0.670908360541477,0.161960219485783,0.186888647403774,0.206539431639927,1.15391698033714
DYRK4,0.051974801379075,0.189888009152686,0.670949403517351,0.3735150651464,0.25787412038377,-0.534499437992944,0.690398177869199
TMEM263,0.124786859857916,0.189975283530537,0.670949403517351,0.035116088977323,0.061344911517468,0.804811504165156,1.74691753278911
CTPS1,0.123370405267455,0.189987155537177,0.670949403517351,0.234413819863731,0.137071360729453,-0.774130456017952,0.584740954305231
MAF,0.284491495415445,0.190376893458119,0.672043569223672,0.199226300596926,0.075684892316309,-1.39633086199182,0.379894080698882
DHX35,0.064952057386071,0.190454294898594,0.672043569223672,0.235440566050668,0.157633346099683,-0.578790158034852,0.669525004734144
PICALM,0.044200167014213,0.190407986658781,0.672043569223672,0.118190151741464,0.162832381819618,0.462277803908456,1.37771531231982
ZZEF1,0.043484114417013,0.190566206037373,0.672068381005771,0.20645391968548,0.150054400862534,-0.46033417788062,0.726817883095332
LPCAT1,0.1423687567384,0.190523004215528,0.672068381005771,0.162497262836419,0.091637465957222,-0.826405947472719,0.563932366352965
DENND1B,0.224547268239031,0.19073393494531,0.672289909312183,0.121508467736217,0.251218270718169,1.04788453652607,2.06749599759203
ALDH6A1,0.092685982783023,0.190717458129401,0.672289909312183,0.367773199207851,0.229630400268158,-0.679502699936552,0.624380462640454
TEAD3,0.312568978839645,0.191343052524438,0.672550994333403,0.510036777933911,0.192126689779935,-1.40854333259253,0.376691834965732
AP2A2,0.060408954775999,0.19124018807235,0.672550994333403,0.335222203716419,0.230069383485895,-0.543048700787397,0.686319047292349
DOCK10,0.239771128765218,0.191228994707739,0.672550994333403,0.185848152733758,0.390678564866911,1.07185775380302,2.1021385422463
SNRNP48,0.036001765985129,0.191211987692023,0.672550994333403,0.073579771939789,0.101212874129605,0.460011700601146,1.37555297415746
COL16A1,0.23684198188189,0.191284468307393,0.672550994333403,0.843564729089502,0.342502696750968,-1.30038342738724,0.406018275705584
RBM18,0.048579311124907,0.191459225899847,0.672550994333403,0.171926792255366,0.121274958941754,-0.503512693982635,0.705387202022721
RAD21,0.061520768663816,0.191115995267467,0.672550994333403,0.134141372264278,0.19531618707125,0.5420572533304,1.45604733106837
EPT1,0.065874601782194,0.191724581529041,0.672550994333403,0.06612534865086,0.09848092483966,0.574640886348181,1.48930670081813
DDX27,0.025165279634637,0.191752600912473,0.672550994333403,0.242381429181048,0.189606453043591,-0.354271100822668,0.782264770383724
ODF3B,0.233942725424333,0.19128223450209,0.672550994333403,0.414021334550126,0.881001916118589,1.08944004508889,2.12791429474494
PHF21A,0.086370162149297,0.191057103783213,0.672550994333403,0.071173127375106,0.111903226716864,0.65284710180358,1.57226794499415
CAV1,0.369035297164448,0.191679379230662,0.672550994333403,0.474956918052243,0.186297739118803,-1.35018649068943,0.392241342399631
SBF1,0.052584007195197,0.191559262270638,0.672550994333403,0.131946815311627,0.092897102836064,-0.506251020606196,0.70404960223301
USF1,0.052371262698126,0.191519465882545,0.672550994333403,0.188140336382608,0.132050459764287,-0.510719864304957,0.701872135998231
OAS3,0.164342732506123,0.191691399059875,0.672550994333403,0.242225274619655,0.130793577669842,-0.889057706440223,0.539966681326774
CISD1,0.054730009846778,0.191322977705861,0.672550994333403,0.397008902031776,0.273022448298862,-0.5401517804369,0.687698555124614
FAM98B,0.0309324857341,0.191003223655496,0.672550994333403,0.123529942255975,0.162505157712245,0.395624731118462,1.31551229397895
FARS2,0.056713954406983,0.191590593323438,0.672550994333403,0.294685052875566,0.202759065197489,-0.539407467766231,0.688053442884009
ZCRB1,0.054163517311045,0.191954670292938,0.673075527899942,0.066149601001185,0.095400320640848,0.528261660609096,1.44219041682713
RPL27A,0.210040676578648,0.19206360435584,0.67323355056374,0.087657874020296,0.175405377838453,1.00073738624886,2.00102249568407
TBC1D8B,0.314158277023737,0.192187482819438,0.67323355056374,0.233077570117303,0.599109753540246,1.36201014537307,2.57043075075275
TIA1,0.05781246610721,0.192126321757328,0.67323355056374,0.082321955857475,0.119465997946092,0.537250896875283,1.45120456264335
TPI1,0.141310912471652,0.192209859668596,0.67323355056374,0.456851819072329,0.258808285251351,-0.819842496547557,0.56650378623178
ZNF444,0.079672294480232,0.192692478444373,0.674739563864231,0.098315230940141,0.062417370173018,-0.655467361820605,0.634869791548583
MFSD4,0.171638735347054,0.192813769948262,0.674863383164954,0.039495305790157,0.105650768679838,1.41955016663486,2.67502090605837
NR1H3,0.183332537024588,0.192885812463579,0.674863383164954,0.073754199355734,0.168987853899694,1.19612245589584,2.29123026723706
NUDCD1,0.070203294159397,0.19283709356876,0.674863383164954,0.235053701823688,0.353291133432823,0.587867140798135,1.50302305682394
SP4,0.130533675517037,0.193046246002704,0.675240362655747,0.158976282969546,0.276025845142257,0.795991805559123,1.73627059323769
PFDN1,0.046026251962969,0.193156181267086,0.675256306360875,0.168987087661253,0.120834432861626,-0.483881391874329,0.715051277194905
SPSB3,0.071702891785509,0.193121806576986,0.675256306360875,0.25387317053607,0.38540195008871,0.602255933327639,1.51808853718142
PFDN4,0.102156081743664,0.19336235284686,0.675342967877665,0.128024105391771,0.210660920263414,0.718507226577122,1.64547855748543
DRC1,0.438453172377287,0.193238110253882,0.675342967877665,0.71891127813874,0.174238910901844,-2.04474689512476,0.242364970755429
PIP4K2B,0.030847765418285,0.193391751881323,0.675342967877665,0.076732927120443,0.057850708447601,-0.407511163360517,0.753922867516786
NEFH,0.951776907005477,0.193323543602934,0.675342967877665,0.438406252757215,0.090765058413346,-2.27205945586759,0.207034132936079
CCSAP,0.195072366434346,0.193480867353532,0.675344058254476,0.049905354732744,0.100198203886844,1.00559012066148,2.00776458605357
PPP1CA,0.027357336372438,0.193497454893136,0.675344058254476,0.623116468867744,0.48526071126391,-0.360741789396871,0.778764060185522
TRPS1,0.248410024617611,0.193564485094451,0.67539407595167,0.099142754417367,0.214472741784432,1.11321505546153,2.16327197125826
ACTN3,0.664496625064235,0.193723183812925,0.675763833355049,0.806956249346327,0.220128121906019,-1.87414699236938,0.272788174184577
FLII,0.067573695775895,0.194145169497387,0.67649931818339,0.27302225462628,0.184490891067035,-0.5654689657282,0.675735724619118
NCOA4,0.047751114162743,0.194079096199126,0.67649931818339,0.250568872583284,0.180133578583463,-0.47614006597001,0.71889846781982
PSIP1,0.184008784959634,0.194051441921776,0.67649931818339,0.132808197558977,0.253529351667554,0.932808581480688,1.90898872454742
TIMM22,0.054018882986788,0.194117926822653,0.67649931818339,0.151164986884263,0.102464555669374,-0.560999076647199,0.677832597225868
TTC9C,0.087034861292798,0.194205510319538,0.676525637470835,0.353773109205523,0.22525503236283,-0.65126505363958,0.636721747644105
PAX5,0.103154185669312,0.194742665059795,0.676549434934687,0.056424289886293,0.034814057770238,-0.696646378938427,0.617004801308012
RECQL5,0.036976551098761,0.195090597755366,0.676549434934687,0.221051562423169,0.162846286484421,-0.440872110330028,0.736689144828016
MRPS30,0.026889866411856,0.194578662486664,0.676549434934687,0.429124683252469,0.330622748197236,-0.376210895929767,0.770458473027803
HEXIM2,0.120258670849126,0.195023408913564,0.676549434934687,0.129266888657131,0.232422913081459,0.846399521516101,1.79800810165656
MANBAL,0.090897084257958,0.195109762134722,0.676549434934687,0.112742463084426,0.069959363580951,-0.688441921230974,0.620523640046452
FAM120A,0.030937316727955,0.195084035231124,0.676549434934687,0.111972226726719,0.146137047859998,0.384181033943979,1.30511870784406
SEMA7A,0.229396956487671,0.194691200136254,0.676549434934687,0.317495503658512,0.1544108224334,-1.03996228813895,0.486340186409314
DHRS1,0.130873675094604,0.194916157235039,0.676549434934687,0.198644564450692,0.112904804995738,-0.81508243168092,0.568376010226865
PCDH17,0.864954928304523,0.194687157771656,0.676549434934687,0.599861475491614,0.137540059995668,-2.12477750121319,0.229286369628834
ATG10,0.136368576248622,0.194496497936582,0.676549434934687,0.048632498816396,0.092679128611655,0.930323758265004,1.90570361110888
PML,0.071750116451005,0.194679905582524,0.676549434934687,0.283837962651532,0.189299619366901,-0.584396049175317,0.666928474255237
PPAT,0.068622733373335,0.1948603932194,0.676549434934687,0.153161224592621,0.229295368198422,0.582156112211986,1.4970849757065
GPANK1,0.037027975845924,0.194860578271681,0.676549434934687,0.134737141518344,0.098978627959013,-0.444958648803237,0.734605371938496
MDP1,0.20538789755364,0.194874717324224,0.676549434934687,1.2694913847067,0.578039119711992,-1.13501156648163,0.455331266265774
TNNT2,0.482760878418187,0.194352342217768,0.676549434934687,0.085764534372238,0.254583063740148,1.56968335822171,2.96839556821002
UACA,0.832789947894147,0.194725202223925,0.676549434934687,0.090315311892069,0.39833996577219,2.14095772830673,4.41054741911562
USP32,0.108359336765485,0.19460246583051,0.676549434934687,0.116947237963563,0.19256505883995,0.719488159379024,1.64659774949065
PHLDB1,0.241520603334813,0.195256462565175,0.676874986268672,0.28150715727562,0.133152257934881,-1.08009470975213,0.472997771081582
HLF,0.409549126545572,0.195312274769046,0.676885374104948,0.472921045324796,0.126004650228902,-1.90812236650496,0.266439084228876
ETFB,0.060524512282246,0.195408772842139,0.677036721477386,0.289067878605384,0.198151380685968,-0.544805284789476,0.685483913473732
