,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
FBXO48,0.918000862824689,0.092764538695588,0.942931747408227,0.376804841741302,0.942931747408227,0.376804841741302,0.685334034758871
FBXO5,0.841648259066172,0.068927312134305,0.462784385841004,0.467743114613164,0.462784385841004,0.467743114613164,0.755557768112663
FBXW9,-0.64825039648266,0.072970591810262,-0.643889284897016,0.18629481062682,-0.643889284897016,0.18629481062682,0.470990181474684
FCAR,-1.28658131828065,0.310146313057958,-0.295668178243946,0.683594620981374,-0.295668178243946,0.683594620981374,0.887757985096389
FCER1A,-0.284194517421088,0.769265462412126,0,0.975708716732346,0,0.975708716732346,0.999899522891475
FCER1G,-0.211703709127211,0.788463725493569,0,0.968260689953949,0,0.968260689953949,0.999899522891475
FCGBP,-0.373930291299094,0.475601306967763,-0.359947001354216,0.607656028811375,-0.359947001354216,0.607656028811375,0.847951853519704
FCGR2A,-0.758233437017033,0.262246674884923,-0.308084396050756,0.612505765631974,-0.308084396050756,0.612505765631974,0.850904876415497
FCGR2B,-1.29042537090028,0.008889494134282,-1.22658045711382,0.047935521025235,-1.22658045711382,0.047935521025235,0.212815187546817
FCGR2C,-1.58523851921513,0.009189497705242,-1.199049738121,0.080190882645217,-1.199049738121,0.080190882645217,0.29153317211454
FCGR3A,-0.136983562702715,0.904117727968812,-0.223414930388397,0.785207525145598,-0.136983562702715,0.904117727968812,0.982380042694242
FCHO2,1.48715839846723,0.001699331804817,1.2974899867528,0.049440023420318,1.2974899867528,0.049440023420318,0.21690512270058
FCRL1,-0.442343547792909,0.449843116203457,-0.441754122918672,0.535193072618258,-0.441754122918672,0.535193072618258,0.80275000867326
FCRL6,1.26193987520444,0.055131558718146,1.32678332000956,0.32558886592037,1.32678332000956,0.32558886592037,0.634028502851995
FCRLB,-0.051340907280063,0.929227866223088,0,0.98311583316118,0,0.98311583316118,0.999899522891475
FERMT2,-0.297474447634944,0.625242067877078,-0.295511992507248,0.648620524285316,-0.295511992507248,0.648620524285316,0.870919606079615
FES,-0.443099172499308,0.467272576624179,-0.439934021577412,0.546452965049934,-0.439934021577412,0.546452965049934,0.811386479899879
FEV,5.60334410466667,3.32818479880903E-05,0.903137495407976,0.64161399993984,0.903137495407976,0.64161399993984,0.866750430099884
FEZ1,-0.369320776458443,0.61532114537133,-0.648619436313834,0.575431614530425,-0.369320776458443,0.61532114537133,0.853051249329931
FEZ2,-0.120400114861721,0.744159373746831,-0.11931617428241,0.800360845000795,-0.11931617428241,0.800360845000795,0.944501332389026
FGD1,-0.580962139010295,0.245440406447634,-0.575734739067976,0.371780213262699,-0.575734739067976,0.371780213262699,0.680609593602432
FGD4,1.09229227395408,0.36462799300041,0.982606083957049,0.732388855571417,0.982606083957049,0.732388855571417,0.913057231658339
FGD6,1.17588512781533,0.053933336736356,1.00351545020371,0.157512539446825,1.00351545020371,0.157512539446825,0.427633748158441
FGF11,0.038176502815597,0.942912435505322,0.058330755010524,0.999551232335711,0.058330755010524,0.999551232335711,0.99998361625611
FGF2,1.05001070097214,0.104981311590765,1.05236588467262,0.298068700407094,1.05236588467262,0.298068700407094,0.605741889028222
FGF7,2.72252009892203,0.00418776869484,1.8220227788667,0.332783901228314,1.8220227788667,0.332783901228314,0.642303881368661
FGF8,0.715540462818763,0.437041269693068,0.723118888401754,0.615659476765438,0.723118888401754,0.615659476765438,0.853051249329931
FGFBP2,0.236049047743093,0.739054815761182,-0.147400880261924,0.867298311998364,-0.147400880261924,0.867298311998364,0.968755584575708
FGFR1,-1.59162232799863,0.001739482294185,-1.58855204648247,0.003837237832707,-1.58855204648247,0.003837237832707,0.040367867502541
FGFR2,-3.05464331831548,0.001472002002768,-2.80874808207137,0.010649475216055,-2.80874808207137,0.010649475216055,0.079655020139919
FGFR3,0.420584527364905,0.654043778152081,-0.08667396657068,0.936995773889806,-0.08667396657068,0.936995773889806,0.991723233536216
FGFRL1,0.741835700256669,0.183259849098188,0.766134011926285,0.32980433095798,0.766134011926285,0.32980433095798,0.638749810693236
FGGY,0.023191572135001,0.933202174163491,0.027749326136268,0.972091639436996,0.027749326136268,0.972091639436996,0.999899522891475
FGL1,-2.32683005156762,0.000306141469404,-2.19439761993325,0.005026728076425,-2.19439761993325,0.005026728076425,0.048143149337932
FGL2,0.306089942443027,0.724565423909074,0.309138909208504,0.885744777534416,0.309138909208504,0.885744777534416,0.975131789159299
FHDC1,-0.098641123984739,0.951962896050361,-0.086693752257721,0.859194607490554,-0.098641123984739,0.951962896050361,0.99635384807861
FHIT,-1.66405862880623,6.78153809565409E-06,-1.63971866440913,0.000484890749034,-1.63971866440913,0.000484890749034,0.009395488519695
FHL1,-0.662785444152067,0.549373975842679,-0.709390828563492,0.542510960853404,-0.662785444152067,0.549373975842679,0.812833726824556
FHL2,-0.579853325179535,0.374449797430091,-0.557151839769476,0.476124966300016,-0.557151839769476,0.476124966300016,0.76163419326321
FHOD3,0.897793859798051,0.395358702742105,0.141232529389591,0.663827821501844,0.141232529389591,0.663827821501844,0.879498378276462
FILIP1L,0.937780849193442,0.176897918941799,0.932295658067588,0.361924294821781,0.932295658067588,0.361924294821781,0.672809995257481
FITM2,-0.456152775404293,0.29351130811163,-0.444699074247752,0.490227805203004,-0.444699074247752,0.490227805203004,0.771626002170522
FIZ1,0.150314583173746,0.653788406346101,0.15323726168612,0.816998146134327,0.15323726168612,0.816998146134327,0.949891392387877
FKBP10,-1.45639398468038,0.020846005934002,-1.42823977961235,0.117129491546254,-1.42823977961235,0.117129491546254,0.360092721202892
FKBP14,1.12569686512038,0.002170299092701,1.13455240255181,0.082050240911654,1.13455240255181,0.082050240911654,0.295537065948862
FKBP1B,-1.3265117727322,0.009471288874107,-1.29819329741004,0.047055725219183,-1.29819329741004,0.047055725219183,0.21043411910671
FKBP6,-0.196529482807663,0.745255317221211,-0.150834866624482,0.915672403785177,-0.150834866624482,0.915672403785177,0.984614554757499
FKBP7,-0.252772841539008,0.626253298662525,-0.248547068432041,0.698334205638424,-0.248547068432041,0.698334205638424,0.895432319089492
FKBP9,-0.597356895299039,0.390275893826951,-0.589340215280565,0.451774499758636,-0.589340215280565,0.451774499758636,0.742749795377526
FKBPL,0.138151808897556,0.643334225030537,0.140918385715194,0.819582267470403,0.140918385715194,0.819582267470403,0.950319525349153
FKTN,1.85357704305183,5.52113521206778E-12,1.7923803805204,0.000267692401794,1.7923803805204,0.000267692401794,0.0060850361157
FLG,3.4310145540494,0.022850057952963,2.63905325167879,0.270995195952367,2.63905325167879,0.270995195952367,0.57674415759698
FLJ44635,-0.484810848231485,0.446693576797281,-0.464739632535428,0.63687835908607,-0.464739632535428,0.63687835908607,0.864536502215802
FLNC,0.443976502412624,0.447069079682157,0.344474753370346,0.395120348151623,0.443976502412624,0.447069079682157,0.739367027165453
FLRT1,-2.41332880888849,0.007298475900663,-2.19262411386487,0.044345509023232,-2.19262411386487,0.044345509023232,0.202848603054736
FLT1,0.516694502203763,0.500054942425264,0.517499972834249,0.726236961234464,0.517499972834249,0.726236961234464,0.90965787234214
FLT3,-0.290951824437109,0.707398636863619,-0.291183251663727,0.698869944509269,-0.290951824437109,0.707398636863619,0.900091112065559
FLT3LG,0.625466117123586,0.06960982465535,0.629218172195155,0.33832701177241,0.629218172195155,0.33832701177241,0.649398080480952
FLT4,0.217395042330683,0.81562016898745,0.251508311081485,0.895810553218766,0.251508311081485,0.895810553218766,0.978894052803859
FLVCR2,-0.275419309725169,0.627820786440148,-0.273680145422027,0.689869064602582,-0.273680145422027,0.689869064602582,0.891166362242709
FMN1,0.628352388475857,0.321665572685609,0.656957413349133,0.62842830872271,0.656957413349133,0.62842830872271,0.859844688558439
FMNL2,1.11398799645391,0.044395346577445,0.815755875340714,0.251297848462366,0.815755875340714,0.251297848462366,0.55476975262814
FMO4,-0.60957445746362,0.162978269189034,-0.606302689675138,0.264990018089262,-0.606302689675138,0.264990018089262,0.570413513926124
FMO5,0.419001497350049,0.615618156840447,0.131804188639349,0.957426585010137,0.131804188639349,0.957426585010137,0.998430898385985
FMOD,-0.829343295635423,0.414410786294387,-0.827738713109603,0.45477948582006,-0.827738713109603,0.45477948582006,0.744521295910535
FNBP1L,0.5502016711851,0.441302527224628,0,0.777829752187728,0,0.777829752187728,0.934954082007598
FNDC4,0.099734217434786,0.936975659091019,-0.836768031068093,0.633059448574252,0.099734217434786,0.936975659091019,0.991723233536216
FNIP2,2.03785462112941,0.001873703623494,1.69378508050818,0.061530431523725,1.69378508050818,0.061530431523725,0.250443066113331
FNTB,-2.15362908783267,1.94531938458251E-05,-2.09904434456857,0.000289235017472,-2.09904434456857,0.000289235017472,0.006449389488375
FOLR2,-0.819432504693181,0.308351683732527,-0.788094259156057,0.492876361969977,-0.788094259156057,0.492876361969977,0.774183773217724
FOS,-0.632599892482536,0.39851381535456,-0.60582029296312,0.525981633481658,-0.60582029296312,0.525981633481658,0.797319936594739
FOSB,-1.99000557893826,0.004744623457238,-1.97191944111184,0.017115948846438,-1.97191944111184,0.017115948846438,0.109996902027106
FOSL1,-1.23960333592387,0.148609931959778,-1.22505116147219,0.266758272646161,-1.22505116147219,0.266758272646161,0.571828046628709
FOXA3,-0.179543461139013,0.78849129130346,-0.394403415782841,0.697511828491493,-0.179543461139013,0.78849129130346,0.939152837799511
FOXC1,-1.63348960715326,0.0394247896664,-1.59486615776806,0.088603733178081,-1.59486615776806,0.088603733178081,0.307685730383047
FOXC2,-0.369857703733279,0.668505909120086,0,0.896418691285517,0,0.896418691285517,0.979090568831105
FOXG1,-0.688503734175203,0.268643418740427,-0.685321757878843,0.30966854387402,-0.685321757878843,0.30966854387402,0.617188880345468
FOXJ1,0.038419080626213,0.966704775054239,0.065809772710708,0.996233958298776,0.065809772710708,0.996233958298776,0.999899522891475
FOXM1,1.37243229377519,0.043504263262843,1.37480852259504,0.209621545827121,1.37480852259504,0.209621545827121,0.502232925253583
FOXN1,-1.46181728706566,0.179593168283845,-1.87678152017301,0.22016395808088,-1.87678152017301,0.22016395808088,0.515508570064615
FOXN4,0.57742854922499,0.595761983375267,-0.371975891636493,0.834972547001308,-0.371975891636493,0.834972547001308,0.955506251865056
FOXP2,1.11556493679541,0.118766759189045,1.13962343178558,0.28045930215993,1.13962343178558,0.28045930215993,0.587119055079294
FOXP3,1.93698016047699,0.019277072142749,1.44743679744645,0.372538075740155,1.44743679744645,0.372538075740155,0.681027974207564
FOXS1,-0.539566997731496,0.545422751250013,-0.52277861383484,0.607681418512674,-0.52277861383484,0.607681418512674,0.847951853519704
FPGT,0.856373232755461,0.00806871707828,0.855469819957424,0.10008184086464,0.855469819957424,0.10008184086464,0.329913647082875
FPR1,-0.643921895342983,0.723705783081505,0,0.938254371410302,0,0.938254371410302,0.992041234825737
FPR2,-0.807467998471013,0.455728268305237,0,0.808878974208997,0,0.808878974208997,0.946836321410292
FPR3,-0.857665037214259,0.364629670127155,-0.842120725640217,0.43262927377591,-0.842120725640217,0.43262927377591,0.728711089275424
FRAS1,-1.77039353978832,0.09371648630129,-1.56772264233076,0.221350586980431,-1.56772264233076,0.221350586980431,0.517329092114483
FRAT1,0.183449087385685,0.669728721333854,0.195283659591253,0.790764965097678,0.195283659591253,0.790764965097678,0.940034694579851
FRAT2,0.122413779421855,0.734810659044534,0.13041607310138,0.860207608037763,0.13041607310138,0.860207608037763,0.967402148525047
FRK,1.70117764358139,0.076846823122642,1.71158956545634,0.219122503579524,1.71158956545634,0.219122503579524,0.514551949453212
FRMD4A,-2.0340451971548,9.68935676822995E-06,-1.99055361974415,0.00029870528141,-1.99055361974415,0.00029870528141,0.00662610715625
FRMD4B,0.874657128246014,0.31697878258923,0.373588362134212,0.561824332599208,0.373588362134212,0.561824332599208,0.820752455387907
FRMD5,-1.7767609861503,0.118279536667511,-1.7362106574409,0.255944578572397,-1.7362106574409,0.255944578572397,0.560316989605659
FRMD6,-0.786409938571331,0.373189154564389,-0.744526861205499,0.544241952975291,-0.744526861205499,0.544241952975291,0.809228675435723
FRMPD3,-1.06182049604816,0.282711011269549,-0.950778905591999,0.582692514173509,-0.950778905591999,0.582692514173509,0.832775651845181
FRRS1,-0.92670381314411,0.13116430985005,-0.915070969827509,0.240533111674651,-0.915070969827509,0.240533111674651,0.542710917448494
FRS2,2.13177018054431,5.76175714927931E-13,2.05404575226783,0.000273251530205,2.05404575226783,0.000273251530205,0.006167814364244
FRS3,1.85704205155634,7.23795099886715E-10,1.7830788815228,0.002565753173898,1.7830788815228,0.002565753173898,0.03042486666855
FSCN2,-1.0096340277957,0.131862924055187,-0.999346867929281,0.182414289044278,-0.999346867929281,0.182414289044278,0.465834925103715
FSD1L,1.16877844534361,0.038957045609002,0.815814577054682,0.281618221923587,0.815814577054682,0.281618221923587,0.588534880065581
FSIP2,0.436823168746528,0.676623321651602,0.353461675653546,0.680862716778278,0.353461675653546,0.680862716778278,0.886513171851398
FST,-1.74984226373908,0.032933592028575,-1.70980832968033,0.136662480770726,-1.70980832968033,0.136662480770726,0.394948389574921
FSTL1,-0.507146644097821,0.469774413271817,-0.476510215408805,0.556072751594326,-0.476510215408805,0.556072751594326,0.816902491666203
FSTL3,0.940496943025805,0.138643912018092,0.926329151941583,0.182640710715283,0.926329151941583,0.182640710715283,0.46602530949734
FUOM,0.374337664793341,0.363738724997908,0.376950619424182,0.564196953327804,0.376950619424182,0.564196953327804,0.822172160099165
FUT7,0.03679711389894,0.978246775334211,-0.032867874520373,0.880404663754135,0.03679711389894,0.978246775334211,0.999899522891475
FXYD1,-0.655067106221167,0.363213575009363,-0.642532253834042,0.480412178243653,-0.642532253834042,0.480412178243653,0.764936388380628
FXYD2,-1.75527175808383,0.553847414159191,-0.536997063598897,0.693414648818225,-0.536997063598897,0.693414648818225,0.892390336620808
FXYD7,-1.05672135652861,0.343017769216496,-0.698068776388584,0.535102842603659,-0.698068776388584,0.535102842603659,0.80275000867326
FYB,1.63534317483982,0.000645530041568,1.5030397105329,0.030926639084209,1.5030397105329,0.030926639084209,0.162144310699848
FZD1,1.07203950940529,0.164962036670001,0.981614224744171,0.367421592854785,0.981614224744171,0.367421592854785,0.677149257423461
FZD2,0.292950385158382,0.624864510585261,0.298102714302341,0.588960754909046,0.292950385158382,0.624864510585261,0.85800499393703
FZD4,1.62859044452378,0.075507956859302,1.69080305934844,0.202813303465283,1.69080305934844,0.202813303465283,0.492617701035365
