,GPB.vs.GPA.Gene,GPB.vs.GPA.mRNA_logFC,GPB.vs.GPA.mRNA_FDR,GPB.vs.GPA.Change_type,GPB.vs.GPA.P.value,GPB.vs.GPA.FDR,GPB.vs.GPA.Direction
292,ANKRD10,0.43616754011113,0.694856479634085,translational_only,0.736930234481372,0.984436711240199,-1
293,ANKRD11,0.421609225356646,0.714617819122199,translational_only,0.82117432878104,0.993749382864656,1
294,ANKRD12,1.60868340316632,0.092783572679798,both,0.046556576466658,0.390436337075642,-1
295,ANKRD13A,-0.487502096857426,0.676671044436451,translational_only,0.762599177634056,0.984981396662251,1
296,ANKRD13C,0.384702258520712,0.796756453043599,translational_only,0.942079622027807,0.997928465236585,-1
297,ANKRD13D,0.09732276845082,0.980652906773202,translational_only,0.056915326688594,0.426179759232685,-1
298,ANKRD16,-1.11648203644896,0.38208911002146,translational_only,0.178901963960478,0.716639811726098,1
299,ANKRD17,0.056982201945401,0.987932002482405,translational_only,0.223165087019275,0.769591981155644,-1
300,ANKRD26,1.84176697316434,0.141837335568322,both,0.001300812501879,0.037969487306089,-1
301,ANKRD27,-0.256104870647963,0.892472937287252,translational_only,0.970464509063594,0.998549688396844,-1
302,ANKRD28,1.45644471229533,0.014630465755479,both,0.728462992317985,0.984436711240199,-1
303,ANKRD32,1.12425084905407,0.464102999435228,translational_only,0.292208830350733,0.839942236653692,-1
304,ANKRD33B,-0.010902375195701,1,translational_only,0.000867894037001,0.027902706622791,1
305,ANKRD36,1.75831009041459,0.071280471066546,both,0.000479828054167,0.01800242130683,-1
306,ANKRD36B,2.00728250013508,0.054481688366971,both,0.000480982328559,0.01800242130683,-1
307,ANKRD40,-0.231997155565255,0.91621465228688,translational_only,0.557275494321638,0.953225893251692,1
308,ANKRD44,0.41161221758305,0.74957835201019,translational_only,0.105323048287588,0.575411063514802,-1
309,ANKRD46,0.260965864945355,0.907096332721797,translational_only,0.36485667985118,0.888015234726403,1
310,ANKRD49,0.819296026313111,0.48610670590818,translational_only,0.678162016617091,0.97919582317402,1
311,ANKRD52,-0.736275186109028,0.486194047129244,translational_only,0.313443911952484,0.857529605490122,1
312,ANKRD54,-0.554538741119795,0.811284402854251,translational_only,0.94543080305316,0.998235644426324,1
313,ANKS1A,-0.481712618575867,0.799002121369864,translational_only,0.815919329809259,0.993749382864656,1
314,ANKZF1,-0.437819962413523,0.80338874422022,translational_only,0.509621774234341,0.941353502275978,-1
315,ANO6,1.22460994018932,0.398476216146364,translational_only,0.230692939356768,0.778754588726213,-1
316,ANO9,-0.330992905153036,0.936233457173295,translational_only,0.08553833778769,0.519606102465191,-1
317,ANP32A,0.053341044922441,0.98956812928009,translational_only,0.936820355161953,0.99783695426664,1
318,ANP32B,-0.007083830488768,1,translational_only,0.549643531079796,0.952412079811595,1
319,ANP32E,0.798847126548959,0.272790673877086,translational_only,0.621927487627738,0.970286004861151,-1
320,ANXA1,0.761963573484589,0.777498100168004,translational_only,0.233729157515993,0.780747079641062,-1
321,ANXA11,-0.603314393195388,0.580740759767229,translational_only,0.357290500608059,0.882364464065736,-1
322,ANXA2,-0.173055728371791,0.950120796062871,translational_only,0.897548011039513,0.994746689651404,1
323,ANXA4,-0.909089121567277,0.659667226788482,translational_only,0.128743484218189,0.616350895069862,-1
324,ANXA5,-0.46026252135853,0.744828128824857,translational_only,0.379985865931171,0.897244499437432,-1
325,ANXA6,-0.54769038980569,0.756139816550867,translational_only,0.767303334596209,0.986364737965811,-1
326,ANXA7,-0.126255423460138,0.961369169026107,translational_only,0.470695966721759,0.933013081806956,-1
327,AP1AR,0.678203811110238,0.643192262647691,translational_only,0.578518829217145,0.955493685279757,1
328,AP1B1,-0.393856503242162,0.755495292860674,translational_only,0.686668848547918,0.981741230165731,-1
329,AP1G1,-0.314455265052921,0.843010009128226,translational_only,0.68413044459377,0.98035407527808,-1
330,AP1G2,-0.378996753083968,0.825613836840301,translational_only,0.342379248990997,0.874529450694225,-1
331,AP1M1,-0.713415054936271,0.588295386840771,translational_only,0.612788878277219,0.967049477364507,-1
332,AP1S1,-0.481455129309587,0.793425611226511,translational_only,0.784565289613118,0.988827037552502,1
333,AP1S2,0.59489814517813,0.630937804019235,translational_only,0.777638891811751,0.987676253773356,1
334,AP1S3,0.273765438900765,0.869100859237477,translational_only,0.17355436188323,0.709824636576446,1
335,AP2A1,-0.646154857119759,0.685873651358921,translational_only,0.105961036470998,0.576572452727534,-1
336,AP2A2,-0.585350157849168,0.661441200397694,translational_only,0.546825311646912,0.951571734667784,-1
337,AP2B1,-0.415571922966644,0.735726929311391,translational_only,0.87104870233239,0.994344153929159,-1
338,AP2M1,-0.827646370299554,0.384348108672165,translational_only,0.408742905342709,0.906642470951832,1
339,AP2S1,-0.402288769630996,0.841700940292917,translational_only,0.925853267626994,0.997481246691867,1
340,AP3B1,-0.490412561674507,0.818447702411837,translational_only,0.630811231372569,0.970886938777152,-1
341,AP3D1,-0.636759867876673,0.537076961207668,translational_only,0.85521196992922,0.993749382864656,-1
342,AP3M1,0.343651581789913,0.776322594096151,translational_only,0.266149678178494,0.813141887689285,-1
343,AP3M2,-0.04039278877269,1,translational_only,0.612333885624883,0.967049477364507,1
344,AP3S1,-0.473129062017597,0.83438076898287,translational_only,0.156857245334113,0.671003615293652,1
345,AP4B1,-0.448291212278827,0.829231136596079,translational_only,0.218770667453801,0.763592517836069,-1
346,AP4E1,0.968015385150033,0.358074645737586,translational_only,0.15644507394297,0.670462563055809,-1
347,AP4M1,-0.435049967635712,0.847970086093138,translational_only,0.956480328959618,0.998549688396844,-1
348,AP5B1,-0.40868800473569,0.828310292675679,translational_only,0.618165197346555,0.969409655496293,1
349,AP5M1,0.849532989707255,0.395961730350428,translational_only,0.686066028136696,0.981504361638135,-1
350,AP5Z1,-0.031809626211375,1,translational_only,0.204629919044935,0.752648236794193,-1
351,APAF1,0.377984113029976,0.786732616672776,translational_only,0.942366978772903,0.997928465236585,1
352,APBA3,-0.192413605196392,0.965258679322221,translational_only,0.14328136806282,0.64391557749871,-1
353,APBB1,-0.575503384072428,0.789770513059966,translational_only,0.395322582309618,0.901293837605442,-1
354,APBB1IP,-0.216700259754852,0.918739769941089,translational_only,0.157941738708427,0.672944212783109,-1
355,APBB2,0.028339677394075,1,translational_only,0.988417809566339,0.999021941489714,1
356,APC,1.43252569938082,0.055190105358123,translational_only,0.000958920548906,0.030166149385699,-1
357,APEH,-0.601240603094852,0.618120549099373,translational_only,0.869162400926142,0.994344153929159,-1
358,APEX1,-0.404175177088864,0.750010634344417,translational_only,0.758162640953046,0.984436711240199,1
359,APEX2,-0.680907720381244,0.595721222453786,translational_only,0.954832527477858,0.998549688396844,-1
360,APH1A,-0.750981583183751,0.460974622984211,translational_only,0.832068863409327,0.993749382864656,-1
361,APH1B,-0.204615332551402,0.965456998624935,translational_only,0.754193475339071,0.984436711240199,1
362,API5,0.608109768761084,0.481919945879065,translational_only,0.370572180755502,0.89052669621421,-1
363,APIP,0.469405119497954,0.754934190566637,translational_only,0.604101990129889,0.964767152554401,-1
364,APLF,1.02635543060561,0.568738814682723,translational_only,0.026668078746256,0.273056924963843,-1
365,APLP2,-0.211501750879265,0.926223336924845,translational_only,0.919963062141517,0.997015152989332,-1
366,APMAP,-0.045367499085088,1,translational_only,0.867811840385732,0.994344153929159,1
367,APOA1BP,-0.443219229775551,0.755626866514647,translational_only,0.515384902865905,0.941353502275978,-1
368,APOBEC3B,-0.613812583193957,0.915010682128371,translational_only,0.000127514250618,0.007024658294601,-1
369,APOBEC3C,-0.93842758641795,0.276732030418431,translational_only,0.573743475075561,0.955090031385172,1
370,APOBEC3D,-0.893683430015278,0.438297036297404,translational_only,0.855068455507119,0.993749382864656,1
371,APOBEC3F,-1.03176946022655,0.30758662799313,translational_only,0.748055737683555,0.984436711240199,1
372,APOBEC3G,-0.826080762164366,0.376656499952942,translational_only,0.820639977624753,0.993749382864656,-1
373,APOL1,-1.07869994981083,0.426350097859437,translational_only,0.668299170127807,0.977275719440259,1
374,APOL2,-1.29886016575709,0.119990270252209,translational_only,0.684220899099781,0.98035407527808,1
375,APOL3,-1.26741055850866,0.314584790875672,translational_only,0.474051607831458,0.933778804514327,1
376,APOL6,-0.8597479860249,0.678497086123629,translational_only,0.161665627805019,0.680898950704988,1
377,APOO,0.28003216782714,0.934571895078802,translational_only,0.554753851442232,0.953225893251692,-1
378,APOOL,1.05087794102922,0.37468375509964,translational_only,0.749317425384361,0.984436711240199,-1
379,APOPT1,-0.066707333287452,1,translational_only,0.92079880798921,0.997015152989332,-1
380,APP,-0.184596454795971,1,translational_only,0.74305048842858,0.984436711240199,1
381,APPBP2,0.247141016320384,0.89081090200037,translational_only,0.61094436898743,0.967049477364507,-1
382,APPL1,1.18615068228882,0.068378436439627,translational_only,0.112522710948275,0.589434779684926,-1
383,APPL2,0.352484529015314,0.853326930658665,translational_only,0.998913127580821,0.999576442952443,1
384,APRT,-0.055179219369452,1,translational_only,0.507392175863028,0.941353502275978,-1
385,APTX,-0.277594764195524,0.909497359294541,translational_only,0.962027677813344,0.998549688396844,-1
386,AQR,0.453431219262835,0.697228025998785,translational_only,0.024531817169548,0.258167123468587,-1
387,ARAF,-0.376184985799634,0.796756453043599,translational_only,0.272398439335108,0.818104220007574,-1
388,ARAP1,-0.469803618262598,0.690530281894473,translational_only,0.971861951383631,0.998549688396844,-1
389,ARAP2,1.57378934714363,0.021246398508378,both,0.016489323003508,0.200710495992234,-1
390,ARCN1,-0.355811653278305,0.796648596592993,translational_only,0.972710260671095,0.998549688396844,1
391,AREL1,-0.480906525769156,0.694844049263589,translational_only,0.5727335242447,0.955090031385172,1
392,ARF1,-0.272466280166732,0.871622231614419,translational_only,0.392753689055121,0.901279556001203,1
393,ARF3,-0.604686548185832,0.530999767878958,translational_only,0.057829450598128,0.429413438762025,1
394,ARF4,-0.4601427491342,0.739536282929638,translational_only,0.362648724610511,0.887040045472681,1
395,ARF5,-0.578660498872589,0.683079958140273,translational_only,0.831112982142196,0.993749382864656,1
396,ARF6,0.217638596700604,0.88931713624292,translational_only,0.77044853252242,0.98716071359418,1
397,ARFGAP1,-0.542137210531004,0.691787548065151,translational_only,0.201820563107712,0.748332716701497,1
398,ARFGAP2,-0.783309335141467,0.345404230462852,translational_only,0.234484294444656,0.781221792283827,1
399,ARFGAP3,0.110180010845309,0.980176467534824,translational_only,0.470000090798315,0.933013081806956,-1
400,ARFGEF1,0.786449536098528,0.318393212450884,translational_only,0.0272714927604,0.276729733259565,-1
401,ARFGEF2,0.30205756696313,0.819877234194416,translational_only,0.467183280301551,0.932811035818719,-1
402,ARFIP1,0.549955246947286,0.730946377425551,translational_only,0.558129319000431,0.95324744007981,-1
403,ARFIP2,-0.617050284422162,0.660573773839241,translational_only,0.628188608265829,0.970886938777152,1
404,ARFRP1,-0.077076917301032,1,translational_only,0.953978804262587,0.998549688396844,1
405,ARGLU1,0.463669129221205,0.675883795339095,translational_only,0.540245306425642,0.950865999483498,1
406,ARHGAP1,-0.880059773408539,0.349256686191253,translational_only,0.633163462732123,0.970886938777152,-1
407,ARHGAP12,1.2239841160452,0.194964790336583,translational_only,0.044186433630777,0.380119950310508,-1
408,ARHGAP15,0.388724080924367,0.790118555319375,translational_only,0.155035012735874,0.667834375713194,-1
409,ARHGAP17,-0.981819047321478,0.354321841909794,translational_only,0.482482859822058,0.935052107949295,-1
410,ARHGAP19,-0.093596867386978,0.997982433116764,translational_only,0.869172902356898,0.994344153929159,-1
411,ARHGAP24,-0.590557983034742,0.804140965158076,translational_only,0.14046195512412,0.639573372691668,-1
412,ARHGAP25,-0.279698400402349,0.884844185034433,translational_only,0.964252779334761,0.998549688396844,1
413,ARHGAP27,-0.855481251904343,0.481618731566604,translational_only,0.824411928950351,0.993749382864656,1
414,ARHGAP30,-0.751796525228431,0.491740263942492,translational_only,0.38853127506974,0.900461938719798,1
415,ARHGAP31,-0.906653211595405,0.315859690874332,translational_only,0.802373275499952,0.992415728335241,1
416,ARHGAP35,-0.395467148296305,0.770525970989023,translational_only,0.449730524735298,0.926796969840202,1
417,ARHGAP4,-0.500903341730164,0.718478584804476,translational_only,0.979315169287817,0.998634239716976,1
418,ARHGAP42,0.232420378051208,0.945962662716279,translational_only,0.041061172482532,0.361794355770436,-1
419,ARHGAP5,1.77581639938438,0.002207834170467,both,0.054516724031755,0.416883488769858,-1
420,ARHGAP9,-0.720642923011441,0.57588350621738,translational_only,0.315182644374163,0.857828433413923,-1
421,ARHGDIA,-0.467608267751268,0.714617819122199,translational_only,0.994191850165848,0.999021941489714,-1
422,ARHGDIB,-0.386285703488182,0.79330301474528,translational_only,0.454758074588937,0.928176743057203,1
423,ARHGEF1,-0.611562895536035,0.624425075049034,translational_only,0.357150082083926,0.882273486983745,-1
424,ARHGEF12,0.318894492288811,0.829231136596079,translational_only,0.98250257406452,0.998770916316385,1
425,ARHGEF18,-0.333040350375694,0.827868846242492,translational_only,0.83237263743917,0.993749382864656,1
426,ARHGEF2,-0.658588387884476,0.624256403815991,translational_only,0.907556078757714,0.995200595901049,-1
427,ARHGEF3,-1.40242735451701,0.294136476519247,translational_only,0.677495423507141,0.97919582317402,-1
428,ARHGEF6,0.298896353820723,0.857653323358857,translational_only,0.507193459684777,0.941353502275978,-1
429,ARHGEF7,-0.421310330548298,0.753157415630075,translational_only,0.879877902343759,0.994344153929159,1
430,ARID1A,-0.458288545114484,0.704892169139846,translational_only,0.264352646675481,0.811766804326559,-1
431,ARID1B,-0.189000063427454,0.926656527145838,translational_only,0.262994984667892,0.811246884882503,-1
432,ARID2,0.88553118661463,0.218772447859278,translational_only,0.050675995349647,0.404787017993706,-1
433,ARID3A,-0.700226958703533,0.643164821369883,translational_only,0.856422958746974,0.993749382864656,-1
434,ARID3B,-0.441824636726183,0.818107920790342,translational_only,0.555528987801446,0.953225893251692,1
435,ARID4A,1.48225508262463,0.016246151698538,both,0.021292722388594,0.235262527785088,-1
436,ARID4B,1.63754851076879,0.001973465154417,both,0.011715383074662,0.161727417644803,-1
437,ARID5A,0.064261215225684,0.987488713753421,translational_only,0.478856604914913,0.933778804514327,-1
438,ARID5B,0.090584071234948,0.978307234005906,translational_only,0.270529541442414,0.816899397561964,-1
439,ARIH1,0.131343651887241,0.948766585392684,translational_only,0.89901981536411,0.994746689651404,-1
440,ARIH2,-0.381963545399268,0.77075481665882,translational_only,0.584761226076753,0.958598735740167,1
